# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
18576.0000 M256 678857 1 10986.0000 v11 b33 116 N v11->b33
18880.0000 M585 580004 1 1708.0000 b36 v25 271 N b36->v25
19006.5000 M580 952296 1 1981.5000 b46 b31 266 N b46->b31
19088.5000 M148 625450 1 14720.5000 v29 v27 54 N v29->v27
19189.0000 M474 840931 1 5261.0000 v22 b38 212 N v22->b38
19267.5000 M101 846482 1 16264.5000 v3 b30 28 N v3->b30
19449.0000 M364 768742 1 8732.0000 v26 b49 154 N v26->b49
19473.0000 M604 933299 1 1751.0000 v1 b49 270 N v1->b49
19501.0000 M206 584973 1 13400.0000 b33 v3 76 N b33->v3
19748.0000 M532 931523 1 4117.0000 v10 b43 231 N v10->b43
19823.5000 M459 851360 1 6342.5000 v29 v25 194 N v29->v25
19824.5000 M575 968600 1 2940.5000 v18 b49 250 N v18->b49
20056.5000 M617 778773 1 1953.5000 v28 b49 267 N v28->b49
20166.0000 M676 553973 1 290.0000 v13 b34 295 N v13->b34
20174.5000 M686 741093 1 0.5000 s95 s99 299 N s95->s99
20188.0000 M674 512954 1 374.0000 v4 v26 293 N v4->v26
20325.5000 M386 841814 1 8959.5000 v21 v5 150 N v21->v5
20658.5000 M664 943259 1 1157.5000 v15 b47 280 N v15->b47
20660.0000 M487 951592 1 6358.0000 v15 b47 194 N v15->b47
21195.0000 M587 931023 1 3963.0000 b48 b49 233 N b48->b49
21202.5000 M546 866896 1 5173.5000 b42 v22 213 N b42->v22
21268.5000 M723 911350 1 0.5000 s53 s90 299 N s53->s90
21330.0000 M392 906139 1 9790.0000 v27 v25 136 N v27->v25
21835.5000 M272 791670 1 13778.5000 v12 v16 70 N v12->v16
21903.0000 M566 716746 1 5277.0000 b40 b41 212 N b40->b41
22179.0000 M727 541731 1 792.0000 v1 b47 286 N v1->b47
22518.5000 M278 540400 1 14287.5000 v9 v3 61 N v9->v3
22656.5000 M767 997457 1 65.5000 s91 s80 298 N s91->s80
