# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
25358.5000 M642 686113 23 6500.5000 v12 b30 191 N v12->b39->b35->b43->b45->v8->b37->v26->b41->v1->b49->v5->b46->v20->v0->v16->v23->v13->v25->v14->v2->b44->b31->b30
25364.5000 M534 622021 28 9680.5000 b46 b36 138 N b46->v2->b45->v11->b49->b34->b32->b37->v16->v8->b35->v23->b38->b47->v24->v15->v9->b44->v18->b33->v19->b40->v17->b41->b42->v22->b30->v7->b36
25427.0000 M820 872135 6 1242.0000 v11 v15 279 N v11->b40->v24->b37->b43->v16->v15
25713.5000 M787 933508 9 2525.5000 v8 b38 257 N v8->b40->b41->v26->v11->b43->b49->b31->v7->b38
25818.5000 M677 975838 15 5908.5000 b37 v4 201 N b37->v7->b30->v8->v10->b47->v28->b31->v20->b33->v17->b45->v1->v0->b39->v4
26100.5000 M883 547984 1 38.5000 v17 v24 299 N v17->v24
26389.5000 M846 750601 7 1430.5000 v24 v23 276 N v24->v21->b44->b30->b42->b36->v4->v23
26818.0000 M794 834275 25 3421.0000 v29 v4 242 N v29->b47->v0->b38->b32->b41->b46->b44->b36->v25->v23->v2->v10->b34->v11->b33->v6->b30->v21->v15->b40->b35->b48->v22->b37->v4
26819.5000 M871 889791 8 1111.5000 b39 v4 281 N b39->v22->b34->v15->b36->b43->b44->b37->v4
27267.5000 M924 916942 1 0.5000 s88 s50 299 N s88->s50
27421.0000 M365 845236 37 16677.0000 b45 v25 22 N b45->v13->v23->b44->v22->b30->v0->b43->b34->v10->b46->v24->b48->v14->v19->b47->v6->b41->v28->b31->v26->b32->v4->b35->b42->b49->b40->v21->v20->v2->b36->v7->b37->v8->b39->b33->v18->v25
27427.0000 M710 880074 24 6538.0000 v7 v12 191 N v7->b30->v8->v10->b47->v28->b31->v20->b33->v17->b45->b37->v1->v0->b39->v22->b34->v15->b36->b43->b44->v16->b42->v9->v12
27550.5000 M866 664563 13 1987.5000 v9 v29 266 N v9->b36->b42->b30->v0->v24->v27->b49->b32->v17->v15->b33->b31->v29
27637.0000 M779 850655 15 4700.0000 v4 b30 221 N v4->v28->v1->v20->b37->v19->v9->v14->v29->b42->b31->b47->v13->v25->b38->b30
27690.5000 M911 812313 6 808.5000 b33 v10 286 N b33->v15->v17->b46->b30->b38->v10
27731.0000 M923 622157 6 491.0000 v2 b40 291 N v2->b43->v23->b35->v21->b45->b40
27767.0000 M891 505874 4 1474.0000 b49 v13 275 N b49->v5->b44->v24->v13
27779.0000 M906 808754 6 1041.0000 v18 b32 282 N v18->v8->v25->v13->b44->v5->b32
28364.5000 M929 771359 6 948.5000 b36 b30 284 N b36->b34->b41->b33->v15->v8->b30
28422.5000 M676 553973 26 8546.5000 v13 b34 157 N v13->v22->b45->b48->v2->b47->v29->b36->v24->b40->v19->b37->b33->b30->v20->b46->v7->b31->b42->b41->v3->b38->v5->v10->b44->b39->b34
28458.5000 M855 706312 18 3217.5000 v6 v4 246 N v6->v11->b32->v29->b30->b35->b33->v21->b34->v22->b48->v23->v26->b40->b45->b39->b43->v28->v4
28762.5000 M888 928951 12 2553.5000 b38 v20 257 N b38->v12->b43->v16->v22->v2->b45->v21->b42->v7->v3->b33->v20
28967.0000 M931 561197 5 1496.0000 v14 b46 275 N v14->b34->v17->b31->v4->b46
29188.5000 M920 982749 11 2036.5000 v2 v9 266 N v2->b35->b36->b34->b41->b33->v15->v8->b30->v0->b39->v9
29244.0000 M655 910468 36 9997.0000 b37 v23 133 N b37->v8->v21->b36->b47->v15->v20->v0->v1->b43->b42->v10->b48->b49->b30->b35->b45->v9->v25->b41->b34->v11->v2->b33->v6->v7->b44->v22->v26->b40->b31->v29->b39->v27->b38->b32->v23
29773.5000 M978 597971 5 898.5000 v3 b37 285 N v3->v6->b48->v5->b35->b37
30098.0000 M858 536001 17 4771.0000 v19 b42 220 N v19->b47->b31->v8->v18->v13->v25->b44->v5->b32->v6->b36->v15->b41->v3->b45->b38->b42
30126.5000 M701 623131 26 9516.5000 v20 b40 141 N v20->b47->v15->v4->b36->v21->v29->v10->b39->b48->v22->v14->b45->v13->b41->v9->v25->v11->b44->b37->v7->b43->v26->b34->b49->v24->b40
30504.0000 M1032 929432 2 1.0000 s52 s59 299 N s52->s96->s59
30570.0000 M1020 951185 3 436.0000 v6 b49 292 N v6->v7->v25->b49
30608.0000 M884 517001 21 4512.0000 v24 b46 224 N v24->v27->b42->v17->b32->b40->b35->v29->b48->b33->b36->v15->v8->b30->v0->b39->v9->b34->v16->v14->b31->b46
30635.0000 M764 680454 27 8136.0000 v19 v10 164 N v19->b31->v29->b32->b36->v21->v12->b46->v11->b34->b48->b39->b33->b43->b44->b40->v24->b37->v15->b30->v20->b45->v16->v0->b42->v9->v18->v10
30723.0000 M543 589740 37 14775.0000 b42 v3 53 N b42->b37->v11->b30->v4->b43->b33->b39->b48->b32->b31->b45->v7->b36->v0->b34->b40->b49->v14->v26->b41->v1->v15->b47->v20->v21->v29->v10->v12->b38->v13->v25->v18->v8->b44->v5->b35->v3
30773.0000 M960 672410 11 2451.0000 v17 v3 259 N v17->b34->b39->b31->v4->b46->b40->v24->b30->b35->b38->v3
30831.5000 M1043 638798 1 0.5000 s66 s53 299 N s66->s53
30892.0000 M992 768102 10 1590.0000 v7 v21 273 N v7->b36->v22->b49->v6->v2->b31->v28->v11->b37->v21
30960.5000 M933 936071 28 3423.5000 v22 b34 242 N v22->v16->b45->v2->b46->v12->b39->v29->v1->v27->b49->b44->b40->b42->v20->b47->b48->v10->b37->b35->b33->v5->b36->v23->b30->v24->b41->v9->b34
31339.0000 M1013 559477 6 1425.0000 b42 v17 276 N b42->v14->v16->b41->b43->b35->v17
31464.5000 M580 952296 35 14439.5000 b46 b31 59 N b46->v23->b49->v25->b44->v12->b39->b45->v14->b34->b40->b43->b42->b30->v10->v21->v0->b35->b32->v5->v8->v26->v11->b33->v6->v29->v22->v4->b38->v2->b37->v7->b41->v19->v13->b31
31564.0000 M868 663904 23 5948.0000 b30 b38 200 N b30->v21->b33->b41->v15->b46->v28->v27->b49->b39->v26->b43->b48->v2->b44->v1->v22->b40->v24->v23->b34->v13->b31->b38
31576.0000 M792 736532 26 8244.0000 b32 b45 162 N b32->v2->b49->v22->b48->b42->b33->v11->b34->v6->v29->b30->b35->b41->v21->v15->b47->b31->v19->v24->b44->v10->b36->v7->b40->v1->b45
31577.5000 M729 803707 30 10131.5000 v5 v1 131 N v5->v24->b42->v26->b37->b40->v18->v8->b48->v12->v21->b46->v11->b34->b35->b41->b39->v3->b30->b38->v10->b31->b36->v6->v15->b32->v2->v9->v4->b45->v1
32049.5000 M949 557787 9 4045.5000 v20 v25 232 N v20->b37->v11->v18->v10->v5->b44->v14->b42->v25
32111.5000 M950 859140 17 4081.5000 v12 b34 231 N v12->b49->v7->b45->b32->v20->b42->b44->v9->b39->v29->v2->b30->v27->b41->v11->b35->b34
32126.0000 M876 510704 25 6274.0000 v28 v8 195 N v28->b46->b30->v3->b45->v16->b47->v29->b39->b49->v2->v27->v1->b48->b34->v24->b40->v25->v7->b32->v6->b31->b36->v10->b33->v8
32253.5000 M1079 526317 4 347.5000 v14 b40 294 N v14->b42->v25->v18->b40
32259.5000 M1091 848479 2 1.5000 s54 s72 299 N s54->s70->s72
32376.5000 M1095 683009 1 0.5000 s53 s75 299 N s53->s75
32492.5000 M917 574403 21 5425.5000 v17 v26 209 N v17->b46->v15->b33->b31->v29->b48->b38->v10->v24->b43->v13->v19->v3->b41->v14->b42->b45->b37->v20->v16->v26
32624.5000 M586 647598 11 15423.5000 s90 s51 42 N s90->s75->s68->s53->s66->s63->s57->s81->s69->s88->s50->s51
32809.0000 M1053 984491 6 1670.0000 b34 b46 272 N b34->b40->v10->b39->b33->v1->b46
32812.0000 M628 737449 10 14378.0000 s50 s79 60 N s50->s88->s56->s86->s76->s96->s52->s69->s81->s51->s79
32838.5000 M921 717120 24 5654.5000 v15 v18 205 N v15->b46->b30->b38->v10->b31->b36->v24->b43->v13->v19->v3->b41->v14->b42->b45->b37->b48->v2->v28->v26->v16->v0->b47->v18
33025.5000 M1117 600990 1 0.5000 s68 s75 299 N s68->s75
33336.0000 M736 911222 33 11688.0000 v15 b48 105 N v15->v10->v29->b31->v4->v28->v1->v20->b37->b47->v25->b42->b35->b45->v9->b36->v5->b32->b49->v24->v19->b41->v13->b43->v8->b34->v16->v14->b44->b46->v26->b30->b33->b48
33408.0000 M1067 930333 13 1856.0000 v23 b48 269 N v23->b38->b34->b31->v15->v0->v26->v16->v14->b36->b41->v24->b40->b48
33424.5000 M882 890044 28 7395.5000 b33 v25 176 N b33->b37->b38->v12->b43->v16->v22->v2->b45->v21->b42->v7->v3->b30->v29->v27->b40->b39->v20->b48->v10->v1->b36->b31->b47->v0->v4->b49->v25
34010.0000 M1141 559391 4 287.0000 v1 v25 295 N v1->b45->v27->b44->v25
34013.0000 M1029 708233 11 3601.0000 v21 b45 239 N v21->b37->b36->b31->v13->v23->b46->v9->v8->b49->v22->b45
34422.5000 M833 575676 29 9828.5000 b49 b38 136 N b49->b30->b35->b42->b36->v7->b31->b39->v4->v23->v14->b34->b40->v22->v26->b43->b48->v2->b44->v1->v10->v18->v5->b33->v8->b46->v25->v11->b45->b38
34476.5000 M1121 814280 11 1337.5000 v29 b45 277 N v29->b30->v1->v11->v25->b39->b41->v27->b48->b38->v24->b45
34747.5000 M1040 804227 23 4012.5000 b31 b36 233 N b31->b45->v26->v24->b42->v9->b34->b30->b40->v3->b49->v23->b38->v22->b46->b47->b33->v20->b44->b32->b35->v25->v16->b36
34855.5000 M1170 848047 2 277.5000 b37 v5 295 N b37->b45->v5
34916.0000 M817 584284 36 10823.0000 b39 b38 119 N b39->v24->v26->b33->b36->b44->v10->v2->b31->b49->b48->v11->b34->v15->b41->b35->v21->b37->v22->b40->b45->v3->v16->b47->b30->v1->b42->v6->v7->v25->b32->v9->b46->v23->v8->v28->b38
34976.5000 M1131 623858 13 1550.5000 v11 b36 274 N v11->v1->b42->v27->b41->b46->v23->b39->v0->b31->b43->v20->b49->b36
34977.0000 M683 501577 7 14895.0000 s96 s53 51 N s96->s52->s50->s88->s56->s86->s76->s53
34987.0000 M1144 671277 14 1174.0000 v0 b38 280 N v0->b46->b41->b39->v23->b37->b35->v25->v16->b34->b33->b49->v12->b43->b38
34998.5000 M1097 800307 10 2565.5000 v13 v8 257 N v13->b46->v10->v21->b41->v24->b47->v28->b38->v27->v8
35012.5000 M1019 598150 18 4911.5000 v24 v15 218 N v24->b40->b30->b35->b38->v3->v7->b32->b36->v4->v5->b37->v9->b33->v28->v8->b47->b31->v15
35035.0000 M892 875967 11 8714.0000 s88 s79 154 N s88->s50->s69->s52->s96->s59->s53->s76->s86->s56->s51->s79
35044.5000 M731 769617 35 13536.5000 v13 v8 74 N v13->b45->b30->b44->v16->v25->v14->v2->v23->b46->b36->b33->b42->b49->v7->b35->b38->v1->b48->v27->b40->b37->v18->v9->v0->b39->v29->b41->b43->b31->b47->v19->v12->v17->v20->v8
35308.5000 M784 550776 34 12214.5000 v19 v17 96 N v19->b40->v5->b35->v11->b41->v12->b34->v21->v0->b31->v26->b46->b33->v2->b49->b38->b37->b44->v25->b42->v20->v18->v10->b32->v3->v27->v1->b45->v8->b47->v22->v16->b36->v17
35624.5000 M1073 987495 10 3896.5000 s56 s75 235 N s56->s88->s50->s69->s52->s96->s59->s53->s76->s86->s75
35817.5000 M1171 954660 7 1207.5000 b47 v15 279 N b47->b38->v11->b41->v0->b32->b37->v15
35963.5000 M1217 661166 2 1.5000 s79 s56 299 N s79->s51->s56
35989.0000 M1010 503262 16 6163.0000 v10 b49 197 N v10->v1->b33->v5->v17->v12->v16->b35->v20->b43->b38->b39->v23->v9->b45->v8->b49
36367.5000 M1163 903055 11 1996.5000 v24 v4 266 N v24->b45->v19->b36->v16->b37->v11->b41->v7->b49->b47->v4
36378.5000 M1166 990292 9 1919.5000 v14 v27 268 N v14->b33->b39->b38->v9->b45->v23->b46->v4->v27
36382.0000 M1231 680759 3 2.0000 s76 s81 299 N s76->s86->s56->s81
36419.0000 M1201 866159 9 916.0000 v7 b46 284 N v7->b41->b40->b44->v17->v16->b42->v25->b36->b46
36530.5000 M941 664005 23 8759.5000 b42 b43 154 N b42->b35->b33->v12->v21->b31->v8->v5->b48->v17->b38->v3->v7->b32->b47->v4->b36->b37->b30->v9->b45->v23->b46->b43
36539.5000 M1230 933467 5 187.5000 b42 v27 296 N b42->b46->b36->v4->b44->v27
36629.0000 M1088 913590 22 4460.0000 b40 v27 225 N b40->b44->v18->b45->v19->b47->b35->v0->b31->v16->v12->b46->b36->b43->v3->b39->v4->v17->b49->b48->b34->v2->v27
36876.5000 M1248 562228 1 0.5000 s69 s81 299 N s69->s81
36886.5000 M707 866066 39 16088.5000 v22 v24 31 N v22->b39->v9->b43->v11->b45->b31->b35->b41->v14->b40->b44->b30->b42->v7->b49->v2->b48->b33->v21->b34->v15->b36->b37->v4->v28->b47->v19->v18->v0->b46->v16->v12->v17->v20->v8->v27->b38->v25->v24
36931.0000 M1232 593794 2 520.0000 v19 b46 291 N v19->b32->b46
36951.0000 M1242 864185 3 241.0000 b40 b31 295 N b40->b37->b33->b31
36998.0000 M1026 813359 5 6680.0000 s91 s93 188 N s91->s99->s95->s58->s80->s93
37054.0000 M727 541731 37 15667.0000 v1 b47 38 N v1->v28->b45->v11->v15->b43->b42->v10->b48->b49->b30->b35->v0->b39->b31->b38->v7->b44->v14->b37->b33->v6->v18->v13->v24->b36->v22->b40->b46->v25->b32->v3->v27->b41->b34->v16->v17->b47
37192.5000 M715 989325 32 16152.5000 b36 b38 30 N b36->b44->b47->b40->b37->v24->b30->v15->v26->b31->b35->b42->v18->b39->b33->v6->b45->v0->v29->v9->b34->v8->v4->v2->b41->v14->v28->b32->v25->b46->v23->b48->b38
37236.5000 M745 530725 36 15317.5000 v25 v13 44 N v25->v14->v9->v15->v27->b33->b41->b35->v10->b47->b37->v26->b31->v2->b49->b48->v11->b34->v21->b40->v6->b39->b45->v3->v16->b42->v20->b30->v0->v28->b36->v1->v8->b46->v29->v18->v13
37303.5000 M1237 653296 5 744.5000 b38 v6 287 N b38->b44->v17->b47->b42->v6
37901.5000 M1007 788583 28 8169.5000 v13 b31 163 N v13->b45->b38->b42->v16->b41->b43->b35->v17->b47->b37->b34->b46->v22->b39->v11->v24->b32->v7->b33->b49->v12->v8->v27->v20->v15->v28->b44->b31
37999.0000 M1262 789214 2 696.0000 b39 b44 288 N b39->v11->b44
38058.5000 M989 992810 14 8847.5000 s75 s80 152 N s75->s90->s53->s68->s57->s66->s63->s81->s69->s88->s50->s52->s96->s59->s80
38098.5000 M1191 511490 14 2895.5000 s81 s79 251 N s81->s69->s88->s50->s52->s56->s86->s76->s96->s59->s80->s63->s75->s51->s79
38103.5000 M1076 503867 10 6289.5000 s89 s95 195 N s89->s71->s91->s82->s99->s73->s84->s87->s64->s55->s95
38196.0000 M1282 949547 4 301.0000 b36 b34 294 N b36->b30->b48->v8->b34
38273.5000 M967 613490 13 9730.5000 s59 s79 137 N s59->s96->s52->s50->s88->s56->s86->s76->s53->s80->s69->s81->s51->s79
38363.0000 M927 611976 30 11007.0000 b48 b45 116 N b48->b40->b32->b44->v24->v13->v25->v5->v14->b41->v21->b37->b36->b31->b34->b38->v23->b33->v6->b39->b46->v10->v26->b47->v4->v27->b42->v0->b30->v11->b45
38593.5000 M1306 556781 5 2.5000 s69 s76 299 N s69->s88->s50->s52->s96->s76
38882.0000 M1105 874910 24 6210.0000 v13 v11 196 N v13->b40->b38->v21->b36->v10->v26->b47->v7->b48->v17->v16->v25->b31->b43->b46->v1->v24->v23->v8->b34->v27->b33->b35->v11
39085.0000 M1222 995397 13 2971.0000 b43 b41 250 N b43->b33->b45->v8->v7->b34->b39->v11->b44->v28->b48->v29->b47->b41
39228.0000 M1165 596367 19 4794.0000 b44 b31 220 N b44->v4->b39->b33->v9->b38->b45->v23->b46->b42->v27->b36->v22->b34->v21->b43->b30->v10->b49->b31
39396.5000 M1334 708254 1 0.5000 s88 s52 299 N s88->s52
39443.5000 M1296 524086 4 1139.5000 v0 v3 281 N v0->v21->v24->b39->v3
39660.0000 M774 558904 44 16872.0000 b38 v15 18 N b38->b39->v19->v27->v29->b47->v0->b30->v3->b36->b46->v25->v23->v2->b44->b45->b41->v13->v9->b40->b37->v18->v20->b33->v11->b35->b34->v8->v4->b42->v24->v26->v28->v14->b48->b31->v17->v5->v12->v16->v22->b43->b49->v10->v15
39758.5000 M943 799339 28 11928.5000 b43 v0 101 N b43->v26->b34->b48->v24->b45->v3->b35->v17->b47->b37->b36->b30->b33->v20->b44->b31->v18->b46->v23->v14->b38->v22->v27->v25->b41->v16->b40->v0
39821.5000 M1240 687480 17 3174.5000 v25 b46 247 N v25->v24->v1->v16->b39->b44->v11->b45->v29->b43->b49->v14->v7->b33->v19->b32->v5->b46
39875.0000 M1341 782135 4 277.0000 v8 v16 295 N v8->v4->b44->v12->v16
40006.5000 M1179 676666 11 5166.5000 v11 b30 213 N v11->b41->v19->b43->v12->v28->b42->b32->v5->b46->b40->b30
40012.0000 M1355 655210 3 2.0000 s59 s69 299 N s59->s96->s52->s69
40101.0000 M1176 944661 26 5345.0000 v21 b42 210 N v21->b30->v12->b35->b34->v9->v14->b39->v22->b40->b32->b48->v4->v3->b37->v19->b47->v20->b31->v6->b38->b43->b44->v27->b33->v16->b42
40270.5000 M1045 991525 34 9380.5000 v25 v12 143 N v25->b31->v8->b39->b36->v29->b42->b43->b41->v14->b35->b45->v19->v18->b30->v17->b46->v0->b48->b33->v5->v4->v9->b38->v2->b49->v7->b47->v27->b44->b34->v13->v1->b37->v12
40298.5000 M1025 755230 34 10010.5000 v5 v19 133 N v5->b32->v26->v24->b31->b45->v9->v12->b42->b30->b34->v23->b40->v13->b46->v10->v21->b41->v11->b37->v15->v0->b39->v18->b44->v14->b33->b35->b49->v3->v4->b48->b36->v28->v19
40340.0000 M1236 749034 15 3815.0000 v9 b36 236 N v9->v3->b32->v6->b43->b33->b41->v22->v16->b30->v10->b49->b31->b45->b39->b36
40348.0000 M1289 654146 14 2253.0000 v29 b42 262 N v29->v7->b44->b45->b43->b49->v11->b35->b46->b41->b31->v8->b37->v12->b42
40526.0000 M1096 576204 26 8123.0000 v7 v22 164 N v7->b32->b35->b47->v5->v4->b33->v9->v1->b30->b41->b34->b49->b48->v14->b38->v6->v18->v3->v21->b37->v19->v13->b46->v0->v20->v22
41032.0000 M1291 964388 16 2883.0000 v4 b30 251 N v4->b38->v1->b41->b47->b40->b46->v22->v16->b48->v6->v19->v17->v18->v28->b33->b30
41056.5000 M1303 806039 10 2545.5000 v8 v26 257 N v8->b47->v27->b33->b37->b39->v3->v21->b49->b36->v26
41293.0000 M1398 678569 4 3.0000 s53 s63 299 N s53->s76->s86->s56->s63
41551.0000 M1266 614311 14 4125.0000 b30 b41 231 N b30->v21->b35->v3->v0->b36->v22->v12->v8->b33->b42->v20->b40->b39->b41
41713.0000 M1299 662924 21 3322.0000 b44 b31 244 N b44->v7->b46->b41->b49->b43->v20->b38->b40->b47->v19->b34->v13->v0->v6->b33->b37->v18->v22->b30->v28->b31
41752.5000 M1414 782337 1 0.5000 s54 s78 299 N s54->s78
41809.5000 M1409 706070 4 203.5000 v1 b49 296 N v1->b46->b30->v5->b49
41852.0000 M1158 704807 26 7626.0000 v5 v2 172 N v5->b48->v1->v15->b43->v20->b31->b49->b36->v27->v8->v7->b32->b39->b46->b42->v16->v17->b30->v25->v24->v23->b37->v14->b45->v9->v2
42310.0000 M1272 912604 28 4712.0000 b42 v20 221 N b42->b36->b30->b48->v8->b34->v27->b33->b35->v11->b45->v7->v14->v19->b32->v5->b46->b40->v28->v17->b41->v18->v0->v22->b31->v25->b39->v10->v20
42376.5000 M1345 902788 15 2662.5000 b30 v16 255 N b30->v27->b43->b44->v10->b31->v4->b48->v23->b40->b37->b33->v8->b32->b46->v16
42420.5000 M1390 500641 11 1369.5000 v13 b43 277 N v13->b45->b40->v20->v18->b39->v12->b41->v3->b46->v16->b43
42518.5000 M1441 515916 3 1.5000 s76 s51 299 N s76->s86->s56->s51
42661.0000 M1269 781217 25 5142.0000 v17 v9 214 N v17->b37->b49->b41->b43->v20->b38->b40->b47->v19->b34->b46->v5->b36->b30->v6->v0->v18->v22->b33->v28->b31->v25->b39->b44->v9
42870.0000 M1307 984612 9 4246.0000 b39 b34 229 N b39->b36->v9->b45->v2->b35->v19->b47->v17->b34
42891.5000 M1394 696685 5 1716.5000 v12 v16 271 N v12->v24->b38->v15->b32->v16
42970.0000 M1359 796903 13 2833.0000 v25 v1 252 N v25->b38->v28->b35->b45->b39->b44->b36->v7->v19->b34->b47->v12->v1
43001.5000 M1142 692771 27 9246.5000 b46 v13 145 N b46->v0->b39->v23->b37->b35->v25->v16->b34->b33->b49->v12->b43->b38->v9->b45->v8->v7->b32->v26->v19->v3->v21->v27->b40->v11->b30->v13
43051.0000 M862 978313 40 17610.0000 v18 v5 6 N v18->b39->b33->v6->b45->v0->b30->v3->b40->b44->b42->v23->b32->b38->b34->v19->v11->b37->b46->b48->v2->v28->b41->v26->b47->v17->b35->v25->b49->v8->v22->v16->b36->v27->v7->v29->b43->v20->v12->v24->v5
43181.5000 M857 979337 43 17886.5000 v1 v18 1 N v1->b39->v0->b31->b38->v7->b44->v14->b48->b47->v19->v24->v13->v25->v5->b40->v3->v6->b42->b45->b37->v20->b43->b41->v28->v26->v16->v4->b49->v8->v22->v11->b46->b32->v10->b30->v2->b36->b33->v12->b35->v17->b34->v18
43214.0000 M1437 813451 5 820.0000 b35 b46 286 N b35->b37->b41->v27->b44->b46
43350.0000 M1315 714912 17 4499.0000 v20 v11 225 N v20->b43->v1->b37->b33->v7->b42->b31->v10->v4->b48->v23->b40->v27->b32->v8->v28->v11
43407.0000 M1061 728007 39 12028.0000 b45 v17 99 N b45->v1->b36->b39->v18->b42->b33->b49->b34->b37->v6->b38->v19->b48->v5->b43->v26->v10->b47->v7->v8->b35->v2->b40->v21->b30->v0->v3->v16->v22->v29->v11->v24->v12->b41->v20->b44->v9->b32->v17
43472.0000 M1182 798202 31 8552.0000 v27 b35 157 N v27->b47->v8->b38->b31->v28->v15->b45->v9->v23->b46->v4->b42->b44->v17->b37->b49->b41->b43->v20->v19->v6->b30->b39->b40->v22->v0->b33->v16->v13->b48->b35
43521.5000 M937 537880 43 15866.5000 b34 v12 35 N b34->v18->b37->b46->v9->v0->b45->v3->v22->b42->v7->v27->b44->v29->b38->b39->b40->b30->v20->b48->v11->b31->b36->v28->v5->v10->v25->b32->b47->b33->v4->b43->v26->b41->v16->v1->v24->v23->v8->b35->v15->v6->v13->v12
43566.5000 M1477 624904 1 0.5000 s82 s99 299 N s82->s99
43669.0000 M1350 648171 20 3806.0000 b34 b33 236 N b34->v14->b30->b40->b49->v5->b36->b42->b41->v26->b48->v23->b32->b46->v16->b43->b45->v20->v13->v6->b33
44105.5000 M1416 601430 7 2295.5000 v1 v14 261 N v1->b42->v25->b48->b32->v21->b38->v14
44143.0000 M1421 645991 10 2190.0000 v27 v25 263 N v27->v8->b33->b45->b30->v23->b39->v11->v28->v19->v25
44439.0000 M1005 884511 39 14759.0000 v25 v10 54 N v25->b48->b36->v5->b30->b40->v23->b41->v9->v24->v26->b45->b31->v22->b35->v12->b49->b39->b43->v20->b47->v18->b46->v4->v27->b42->b44->b38->v14->b37->b33->v7->v19->b32->v17->v28->b34->v1->v6->v10
44462.0000 M1458 778327 4 1450.0000 v16 b48 275 N v16->b30->v20->v1->b48
44573.5000 M1497 597997 4 418.5000 v22 b30 293 N v22->b45->v6->b35->b30
44596.5000 M1512 874322 1 0.5000 s78 s72 299 N s78->s72
44689.0000 M1123 643460 35 11493.0000 v24 v4 108 N v24->b41->v1->v27->b45->v8->b47->v22->v11->b38->v28->v15->b31->b35->b34->v12->b43->v20->b32->b46->b36->b42->v29->b48->v26->b40->v18->b39->v25->v7->v19->b44->b33->b30->v16->v4
44690.0000 M1200 635641 24 9215.0000 v1 b46 146 N v1->v6->b43->b48->v7->v8->b35->b39->b34->b30->v3->v0->v21->v24->b38->v10->b44->v20->b45->v18->b32->v9->b41->b40->b46
44844.5000 M1136 931135 5 11261.5000 s84 s62 112 N s84->s87->s64->s55->s95->s62
44845.0000 M1218 829566 6 8849.0000 s60 s62 152 N s60->s84->s87->s64->s55->s95->s62
44865.0000 M1339 944177 7 5330.0000 s93 s64 211 N s93->s85->s58->s57->s90->s62->s95->s64
44896.0000 M1066 956832 11 13377.0000 s99 s87 77 N s99->s95->s91->s58->s80->s85->s93->s66->s57->s90->s62->s87
44933.0000 M1207 774028 23 9261.0000 v12 b44 145 N v12->v28->b42->b32->v19->b47->v4->v15->v27->v21->b49->b36->v26->b38->v24->b48->v3->v29->b31->v5->v11->b33->b43->b44
45139.5000 M1531 793013 1 0.5000 s54 s70 299 N s54->s70
45182.0000 M1428 544104 26 3028.0000 v16 b39 249 N v16->v12->b38->b46->b42->b40->b41->b37->v18->b45->v20->b49->b34->b43->v22->v10->b32->b36->v0->v6->b35->b30->v3->v1->b48->v21->b39
45202.5000 M1332 553198 26 5866.5000 b36 v26 202 N b36->b42->v8->b43->b38->v4->b44->v12->v16->b33->v7->b37->v13->b46->v15->b32->b45->v20->b30->v1->v6->b48->v10->v0->b35->v22->v26
45214.5000 M1463 543728 19 2060.5000 b34 b42 265 N b34->b35->v11->v28->b45->b39->v1->b41->v17->v8->b46->b32->b38->v21->v19->v20->v15->v22->v26->b42
45335.0000 M1030 849288 35 14889.0000 b45 v21 51 N b45->b40->b34->v27->v24->b30->b36->b37->v2->v20->v15->b38->v6->v1->b43->b48->v7->v8->b35->b39->v11->b44->v28->b32->v18->b49->v5->v14->b31->b46->v26->b42->b41->v0->v10->v21
45377.5000 M1297 619881 13 7044.5000 b43 b47 182 N b43->b30->v10->b49->b31->b45->v9->v2->b42->b46->v26->b34->v27->b47
45421.5000 M1221 500058 30 9333.5000 v14 v23 144 N v14->b38->v6->v18->v3->v9->b32->v19->b43->b33->b41->v22->v16->b30->v10->b49->b31->b45->b39->b36->v5->b42->b46->v2->v26->v27->b34->v25->v21->b48->v23
45470.0000 M1542 893584 2 1.0000 s60 s64 299 N s60->s84->s64
45584.0000 M1129 679215 36 12209.0000 v17 v2 96 N v17->b36->b33->v5->v4->b30->b37->v9->b38->b45->v23->b46->b47->v27->b42->b44->b41->v28->v12->b49->b43->v20->v19->v6->v0->v18->v22->b40->b32->v8->b48->v13->b35->v15->b39->v14->v2
45653.5000 M976 601024 39 16840.5000 v15 v26 19 N v15->b41->v3->b45->v13->b43->v16->v20->b36->v14->b48->b49->b33->b39->b38->v9->v23->b46->v4->v27->b42->b44->v17->b47->b37->v12->v6->b31->b30->v2->b35->v19->v7->b34->b40->v0->b32->v10->v21->v26
45716.5000 M1188 993796 35 10611.5000 b37 v24 123 N b37->b32->b31->b39->v18->b44->b34->b48->v4->v3->v21->b40->b38->v13->v1->v19->v26->v11->b42->b36->v16->v22->v0->b41->v8->v12->b35->v20->b33->v28->b30->b46->b45->v6->b49->v24
45853.5000 M1224 606334 33 9681.5000 b46 v26 138 N b46->v4->v27->b42->b37->b40->b33->b31->b45->v14->b49->v10->v15->b35->v8->v12->v22->v20->v18->b41->b39->v25->v28->b34->b43->b30->v1->v6->b36->b32->b38->b48->v3->v26
45919.5000 M1444 875867 5 3309.5000 s77 s62 244 N s77->s89->s71->s91->s90->s62
45920.0000 M1461 730902 5 2824.0000 s77 s62 252 N s77->s89->s71->s91->s90->s62
