# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
35940.0000 M1129 679215 2 2565.0000 v17 v2 257 N v17->b49->v2
35957.0000 M1133 842861 3 2464.0000 v0 v2 258 N v0->b46->b34->v2
35963.0000 M1217 661166 2 1.0000 s79 s56 299 N s79->s51->s56
36022.5000 M1178 744474 2 1215.5000 v6 b33 279 N v6->b43->b33
36100.0000 M1188 993796 1 995.0000 b37 v24 283 N b37->v24
36330.0000 M1170 848047 4 1752.0000 b37 v5 270 N b37->v21->v29->b31->v5
36333.5000 M1094 764910 2 3987.5000 v21 v25 233 N v21->b36->v25
36350.5000 M1096 576204 4 3947.5000 v7 v22 234 N v7->b49->v2->b40->v22
36357.5000 M1123 643460 5 3161.5000 v24 v4 247 N v24->b45->v9->v23->b46->v4
36374.0000 M1166 990292 3 1915.0000 v14 v27 268 N v14->v23->b46->v27
36377.0000 M1163 903055 6 2006.0000 v24 v4 266 N v24->b45->b34->v17->b38->v27->v4
36385.5000 M1231 680759 3 5.5000 s76 s81 299 N s76->s86->s56->s81
36417.0000 M1141 559391 3 2694.0000 v1 v25 255 N v1->v15->b37->v25
36444.0000 M1230 933467 1 92.0000 b42 v27 298 N b42->v27
36496.0000 M1155 875671 4 2368.0000 b37 b44 260 N b37->v19->v24->b42->b44
36566.5000 M1071 728609 5 4903.5000 v7 v3 218 N v7->b32->b39->b44->v9->v3
36572.5000 M1110 670791 5 3746.5000 v13 v4 237 N v13->b41->b45->b33->v14->v4
36625.0000 M1200 635641 1 1150.0000 v1 b46 280 N v1->b46
36842.5000 M999 508592 4 7339.5000 s66 s98 177 N s66->s63->s68->s97->s98
36876.5000 M1248 562228 1 0.5000 s69 s81 299 N s69->s81
36916.5000 M960 672410 6 8594.5000 v17 v3 156 N v17->b35->b45->v8->v27->v4->v3
36931.5000 M1201 866159 4 1428.5000 v7 b46 276 N v7->b41->v6->b32->b46
36979.0000 M1221 500058 1 891.0000 v14 v23 285 N v14->v23
36999.0000 M660 565069 1 17615.0000 s80 s93 6 N s80->s93
36999.5000 M1026 813359 2 6681.5000 s91 s93 188 N s91->s80->s93
37076.0000 M1239 653874 4 459.0000 b49 v2 292 N b49->b35->b33->b31->v2
37147.0000 M1257 706494 2 2.0000 s65 s94 299 N s65->s68->s94
37236.5000 M1142 692771 4 3481.5000 b46 v13 241 N b46->v16->b36->v18->v13
37403.5000 M1240 687480 1 756.5000 v25 b46 287 N v25->b46
37404.0000 M1172 815327 1 2764.0000 b40 v21 253 N b40->v21
37613.5000 M1105 874910 3 4941.5000 v13 v11 217 N v13->v5->b41->v11
37661.5000 M1266 614311 1 235.5000 b30 b41 296 N b30->b41
37682.0000 M1179 676666 1 2842.0000 v11 b30 252 N v11->b30
37825.0000 M1222 995397 4 1711.0000 b43 b41 271 N b43->v8->b33->v25->b41
37903.5000 M1165 596367 1 3469.5000 b44 b31 242 N b44->b31
37969.0000 M1262 789214 1 666.0000 b39 b44 288 N b39->b44
37985.0000 M872 718480 4 12250.0000 s67 s80 95 N s67->s62->s53->s69->s80
37985.5000 M989 992810 3 8774.5000 s75 s80 153 N s75->s81->s69->s80
37988.5000 M1144 671277 4 4175.5000 v0 b38 230 N v0->b39->b46->v13->b38
38034.0000 M1121 814280 1 4895.0000 v29 b45 218 N v29->b45
38101.0000 M1134 603844 2 4579.0000 s80 s81 223 N s80->s69->s81
38320.5000 M1207 774028 2 2648.5000 v12 b44 255 N v12->v28->b44
38408.0000 M1242 864185 2 1698.0000 b40 b31 271 N b40->b38->b31
38565.5000 M1305 809778 2 1.5000 s51 s86 299 N s51->s56->s86
38593.0000 M1306 556781 3 2.0000 s69 s76 299 N s69->s88->s96->s76
38634.0000 M1236 749034 3 2109.0000 v9 b36 264 N v9->v6->b39->b36
38662.0000 M1180 852716 7 3793.0000 v23 b35 236 N v23->b46->v0->b47->v8->b33->v27->b35
38818.0000 M1237 653296 2 2259.0000 b38 v6 262 N b38->b40->v6
38893.5000 M1056 997575 4 7665.5000 v7 v20 172 N v7->b41->b45->b43->v20
38952.0000 M1224 606334 4 2780.0000 b46 v26 253 N b46->v4->v3->v19->v26
39130.0000 M1167 541206 7 4642.0000 v6 v26 222 N v6->b43->v19->v4->b34->b38->b44->v26
39179.0000 M1289 654146 1 1084.0000 v29 b42 281 N v29->b42
39191.5000 M806 924711 3 15433.5000 s74 s90 42 N s74->s67->s62->s90
39265.0000 M1299 662924 2 874.0000 b44 b31 285 N b44->b45->b31
39343.5000 M1232 593794 5 2932.5000 v19 b46 251 N v19->v4->b34->v17->b40->b46
39396.5000 M1334 708254 1 0.5000 s88 s52 299 N s88->s52
39748.5000 M1341 782135 1 150.5000 v8 v16 297 N v8->v16
39759.5000 M1296 524086 2 1455.5000 v0 v3 275 N v0->v21->v3
39954.0000 M1291 964388 2 1805.0000 v4 b30 269 N v4->v14->b30
39982.0000 M1343 853952 1 326.0000 v27 b33 294 N v27->b33
40011.5000 M1355 655210 2 1.5000 s59 s69 299 N s59->s80->s69
40144.5000 M1158 704807 5 5918.5000 v5 v2 201 N v5->v13->v0->v3->b39->v2
40277.0000 M1275 605312 2 2593.0000 v11 v2 256 N v11->b45->v2
40298.5000 M1320 707770 1 1300.5000 v27 v15 278 N v27->v15
40438.5000 M1338 853390 1 929.5000 b35 b42 284 N b35->b42
40499.5000 M1282 949547 4 2604.5000 b36 b34 256 N b36->v2->b33->v7->b34
40561.0000 M1272 912604 1 2963.0000 b42 v20 250 N b42->v20
41056.0000 M1332 553198 1 1720.0000 b36 v26 271 N b36->v26
41293.0000 M1398 678569 4 3.0000 s53 s63 299 N s53->s76->s86->s56->s63
41366.0000 M1351 678964 2 1469.0000 v26 b30 275 N v26->b36->b30
41510.0000 M1315 714912 2 2659.0000 v20 v11 255 N v20->b37->v11
41661.0000 M1378 853201 4 951.0000 v23 b33 284 N v23->b43->b31->v22->b33
41752.5000 M1414 782337 1 0.5000 s54 s78 299 N s54->s78
41846.0000 M1312 828612 3 3082.0000 v22 v25 248 N v22->b36->b38->v25
41852.5000 M1269 781217 3 4333.5000 v17 v9 227 N v17->b46->v2->v9
41854.0000 M1214 542487 2 5982.0000 s90 s85 200 N s90->s58->s85
41875.0000 M1349 969544 1 2037.0000 v28 b38 266 N v28->b38
41890.0000 M1350 648171 2 2027.0000 b34 b33 266 N b34->b37->b33
42518.5000 M1441 515916 3 1.5000 s76 s51 299 N s76->s86->s56->s51
42767.0000 M1390 500641 1 1716.0000 v13 b43 271 N v13->b43
42792.0000 M1442 725380 1 245.0000 v18 b43 295 N v18->b43
42924.0000 M1304 638559 3 4388.0000 v13 b35 226 N v13->b34->v27->b35
42949.0000 M1297 619881 2 4616.0000 b43 b47 223 N b43->b48->b47
42974.0000 M1274 512848 2 5324.0000 v7 v8 211 N v7->b48->v8
43079.0000 M1437 813451 1 685.0000 b35 b46 288 N b35->b46
43189.0000 M1428 544104 3 1035.0000 v16 b39 282 N v16->v18->v20->b39
43324.5000 M1446 715914 1 649.5000 b35 v19 289 N b35->v19
43325.5000 M1427 702853 7 1202.5000 v14 b44 279 N v14->v26->b42->b40->v28->b34->b35->b44
43407.0000 M1467 713533 1 141.0000 v17 b32 297 N v17->b32
43486.0000 M1359 796903 3 3349.0000 v25 v1 244 N v25->v28->b41->v1
43532.5000 M1415 765097 2 1755.5000 v19 v13 270 N v19->v12->v13
43566.5000 M1477 624904 1 0.5000 s82 s99 299 N s82->s99
43774.0000 M1421 645991 4 1821.0000 v27 v25 269 N v27->b34->b35->b48->v25
43829.5000 M1409 706070 2 2223.5000 v1 b49 262 N v1->b33->b49
43844.0000 M1462 715804 2 718.0000 v17 b48 288 N v17->b32->b48
43931.0000 M1280 629823 8 6093.0000 v15 v3 198 N v15->v10->b38->b35->b43->v16->b46->v12->v3
43999.5000 M1369 545339 3 3559.5000 b40 v0 240 N b40->v18->b32->v0
44203.5000 M1356 642702 2 4159.5000 v21 v10 230 N v21->b32->v10
44273.5000 M1458 778327 3 1261.5000 v16 b48 278 N v16->b30->b43->b48
44274.0000 M1480 668451 2 618.0000 v6 b36 289 N v6->v1->b36
44408.5000 M1426 903815 3 2314.5000 b48 v21 261 N b48->b47->v19->v21
44484.0000 M951 892966 5 16422.0000 s68 s78 26 N s68->s66->s57->s93->s74->s78
44498.0000 M1042 656338 4 13696.0000 s63 s72 71 N s63->s66->s93->s74->s72
44509.5000 M1416 601430 2 2699.5000 v1 v14 255 N v1->b36->v14
44510.0000 M1497 597997 1 355.0000 v22 b30 294 N v22->b30
44512.0000 M1302 522854 1 6029.0000 s74 s70 199 N s74->s70
44596.5000 M1512 874322 1 0.5000 s78 s72 299 N s78->s72
44795.5000 M1500 582595 2 554.5000 v8 v10 290 N v8->b38->v10
44844.5000 M1218 829566 4 8848.5000 s60 s62 152 N s60->s84->s87->s95->s62
44845.0000 M1136 931135 3 11262.0000 s84 s62 112 N s84->s87->s95->s62
44886.5000 M1055 779922 6 13688.5000 s99 s97 71 N s99->s95->s58->s80->s93->s74->s97
44887.0000 M1132 974840 4 11428.0000 s92 s97 109 N s92->s70->s72->s74->s97
44887.5000 M1023 665540 2 14661.5000 s65 s74 55 N s65->s97->s74
44891.5000 M1339 944177 4 5356.5000 s93 s64 210 N s93->s57->s62->s95->s64
44919.0000 M1258 798449 5 7740.0000 s66 s84 171 N s66->s90->s62->s95->s87->s84
44919.5000 M926 585609 5 17593.5000 s93 s84 6 N s93->s90->s62->s95->s87->s84
44946.5000 M1387 994052 4 3972.5000 s62 s73 233 N s62->s95->s87->s84->s73
44947.0000 M970 961312 7 16314.0000 s66 s60 28 N s66->s68->s53->s62->s95->s87->s84->s60
45055.5000 M1528 906363 2 2.5000 s74 s65 299 N s74->s97->s65
45139.5000 M1531 793013 1 0.5000 s54 s70 299 N s54->s70
45180.5000 M1471 802509 2 1791.5000 v22 v25 270 N v22->b30->v25
45242.0000 M1307 984612 7 6618.0000 b39 b34 189 N b39->v24->v21->v3->b48->v13->b36->b34
45383.0000 M1475 566990 3 1881.0000 v29 v26 268 N v29->v3->v1->v26
45445.5000 M1215 819320 3 9539.5000 s93 s82 141 N s93->s57->s62->s82
45446.0000 M1461 730902 3 2350.0000 s77 s62 260 N s77->s99->s82->s62
45446.5000 M1444 875867 3 2836.5000 s77 s62 252 N s77->s99->s82->s62
45470.0000 M1542 893584 2 1.0000 s60 s64 299 N s60->s84->s64
45537.0000 M1068 625786 4 13960.0000 s66 s77 67 N s66->s63->s53->s62->s77
45537.5000 M1208 611593 4 9836.5000 s57 s77 136 N s57->s66->s90->s62->s77
45539.0000 M1058 828037 3 14250.0000 s93 s71 62 N s93->s57->s62->s71
45607.0000 M1383 899686 4 4758.0000 s93 s91 220 N s93->s90->s62->s71->s91
45955.5000 M1374 927898 7 5363.5000 v12 v29 210 N v12->v8->b33->v1->b47->v27->b34->v29
45967.0000 M1468 580341 3 2668.0000 v23 b45 255 N v23->b42->v3->b45
46010.0000 M1408 540656 4 4430.0000 b36 b48 226 N b36->v0->b30->v21->b48
46034.5000 M1445 535418 2 3392.5000 v14 v3 243 N v14->b41->v3
46119.0000 M1550 762093 1 406.0000 b42 v10 293 N b42->v10
46163.5000 M1499 972587 1 1954.5000 v29 v8 267 N v29->v8
46343.5000 M1345 902788 5 6629.5000 b30 v16 189 N b30->v28->b34->v22->b37->v16
46574.0000 M1484 909831 1 2806.0000 b44 v5 253 N b44->v5
46707.0000 M1469 737838 4 3375.0000 b39 b34 243 N b39->b41->v26->b30->b34
46740.5000 M1403 957521 3 5297.5000 v28 v24 211 N v28->b45->b30->v24
47137.0000 M1482 597928 3 3430.0000 b44 v20 242 N b44->b42->b44->v20
47262.0000 M1602 810241 3 2.0000 s76 s75 299 N s76->s86->s56->s75
47389.0000 M1606 999348 2 1.0000 s79 s50 299 N s79->s51->s50
47454.0000 M1608 919288 4 3.0000 s80 s79 299 N s80->s52->s50->s51->s79
47677.0000 M1494 667783 3 3600.0000 b36 v25 240 N b36->b34->v15->v25
47684.0000 M1611 712420 1 142.0000 b44 v7 297 N b44->v7
48024.5000 M1443 568093 4 5445.5000 b37 v19 209 N b37->v23->b33->b43->v19
48144.0000 M1580 775672 1 1520.0000 v0 b46 274 N v0->b46
48202.5000 M1463 543728 4 5048.5000 b34 b42 215 N b34->b47->v16->b30->b42
48246.5000 M1553 724664 3 2438.5000 b46 v28 259 N b46->v13->b36->v28
48315.5000 M1527 720068 3 3287.5000 v9 v14 245 N v9->v19->b46->v14
48536.5000 M1607 910551 1 1118.5000 v19 v14 281 N v19->v14
48575.0000 M1538 956406 5 3217.0000 v11 v13 246 N v11->v20->v19->b37->b30->v13
48652.5000 M1450 674761 4 5869.5000 v16 b38 202 N v16->b30->b42->v4->b38
48674.5000 M1635 569208 1 425.5000 b40 v22 292 N b40->v22
48711.0000 M1644 695126 1 191.0000 b36 v22 296 N b36->v22
48844.0000 M1631 822344 1 713.0000 v14 b37 288 N v14->b37
49086.0000 M1664 535742 6 4.0000 s61 s54 299 N s61->s94->s68->s65->s97->s74->s54
49219.5000 M1310 617099 4 10509.5000 s62 s66 124 N s62->s90->s58->s85->s66
49240.0000 M1509 564712 3 4729.0000 b35 v4 221 N b35->v22->b49->v4
49285.5000 M1671 806676 1 0.5000 s87 s84 299 N s87->s84
49362.5000 M1633 921644 1 1178.5000 b49 v23 280 N b49->v23
49531.0000 M1650 677315 1 849.0000 b30 b37 285 N b30->b37
49645.5000 M1567 927332 3 3416.5000 v21 v6 243 N v21->b31->b43->v6
49866.0000 M1691 581295 2 1.0000 s79 s50 299 N s79->s51->s50
49911.5000 M1678 998838 1 419.5000 v20 v10 293 N v20->v10
50167.0000 M1612 684231 3 2597.0000 s92 s85 256 N s92->s54->s78->s85
50167.5000 M1581 508539 1 3515.5000 s78 s85 241 N s78->s85
50171.5000 M1688 828245 2 397.5000 v8 v2 293 N v8->b31->v2
50220.0000 M1120 584762 5 17107.0000 s62 s54 14 N s62->s90->s58->s85->s78->s54
50239.0000 M1551 726835 3 4492.0000 s85 s74 225 N s85->s78->s54->s74
50296.5000 M1648 661003 3 1669.5000 b33 b32 272 N b33->b37->v4->b32
50374.5000 M1249 649800 3 13464.5000 s92 s57 75 N s92->s54->s78->s57
50549.5000 M1670 735002 3 1289.5000 v2 v28 278 N v2->b33->b49->v28
50562.5000 M1715 501226 1 0.5000 s56 s52 299 N s56->s52
50641.5000 M1718 626167 1 0.5000 s63 s69 299 N s63->s69
50863.5000 M1710 506252 2 450.5000 v29 v19 292 N v29->v0->v19
50877.5000 M1726 771166 1 0.5000 s76 s96 299 N s76->s96
50932.5000 M1658 780100 2 2014.5000 v19 v25 266 N v19->b36->v25
50934.0000 M1649 763253 2 2278.0000 v19 v25 262 N v19->b36->v25
50939.5000 M1529 620922 6 5858.5000 v8 v19 202 N v8->v2->v7->v16->b37->b44->v19
51086.0000 M1668 947227 2 1890.0000 v22 b30 268 N v22->b43->b30
51382.0000 M1743 532716 2 2.0000 s80 s56 299 N s80->s52->s56
51490.5000 M1661 560036 3 2495.5000 v7 v22 258 N v7->v11->b39->v22
51528.0000 M1748 937837 4 4.0000 s54 s68 299 N s54->s74->s97->s65->s68
51578.0000 M1589 554648 2 4690.0000 v15 v0 221 N v15->v25->v0
51926.0000 M1734 915461 1 821.0000 v4 v27 286 N v4->v27
52032.0000 M1632 525442 3 3874.0000 b46 v18 235 N b46->v1->b38->v18
52050.0000 M1719 585774 3 1375.0000 v1 b39 277 N v1->b35->b38->b39
52144.0000 M1769 579559 3 2.0000 s53 s59 299 N s53->s76->s96->s59
52221.0000 M1738 657248 2 1007.0000 v20 v16 283 N v20->b43->v16
52350.5000 M1776 824649 2 1.5000 s91 s62 299 N s91->s71->s62
52364.5000 M1763 587798 1 407.5000 v1 b41 293 N v1->b41
52573.5000 M1692 837032 3 2683.5000 v3 v10 255 N v3->b42->b46->v10
52597.5000 M1753 727590 2 926.5000 b32 b31 284 N b32->b33->b31
52795.0000 M1791 817798 1 5.0000 v7 v25 299 N v7->v25
52877.5000 M1639 838163 5 4502.5000 v19 v7 224 N v19->v14->b31->v1->b32->v7
53092.5000 M1801 553583 1 0.5000 s54 s57 299 N s54->s57
53232.5000 M1806 988021 1 0.5000 s88 s69 299 N s88->s69
53239.0000 M1686 756208 3 3516.0000 v25 v1 241 N v25->v12->b35->v1
53403.0000 M1736 812338 3 2243.0000 b47 v15 262 N b47->v24->v27->v15
53456.0000 M1687 526688 5 3708.0000 b44 v7 238 N b44->v27->v28->v2->b33->v7
53726.0000 M1582 714410 11 7041.0000 v6 v5 182 N v6->v13->v28->b37->b33->v8->v14->b47->v24->v1->b43->v5
53987.5000 M1809 830931 1 670.5000 v0 b40 288 N v0->b40
54033.0000 M1705 954135 2 3766.0000 b48 b38 237 N b48->b40->b38
54102.0000 M1835 996851 4 2.0000 s53 s51 299 N s53->s76->s86->s56->s51
54404.0000 M1817 718328 1 846.0000 b30 b47 285 N b30->b47
54465.0000 M1699 507913 5 4374.0000 v27 v9 227 N v27->v28->b36->b39->b36->v9
54639.5000 M1810 919534 3 1291.5000 b36 b47 278 N b36->b39->v1->b47
54692.5000 M1662 708608 7 5664.5000 b43 v12 205 N b43->b41->v29->b49->b47->b48->b43->v12
55021.0000 M1792 927911 1 2200.0000 v7 b48 263 N v7->b48
55722.5000 M1827 878661 4 1866.5000 v26 b42 268 N v26->b46->v24->b33->b42
55961.5000 M1752 500797 6 4324.5000 v10 b38 227 N v10->v6->v9->b37->b33->v14->b38
56177.0000 M1858 869974 2 1396.0000 b38 b33 276 N b38->v21->b33
56192.5000 M1838 836179 2 1999.5000 b33 v12 266 N b33->b44->v12
56307.0000 M1840 677799 2 2054.0000 v24 v12 265 N v24->b43->v12
56343.5000 M1911 669307 1 0.5000 s70 s85 299 N s70->s85
56372.5000 M1872 597758 2 1179.5000 v16 v9 280 N v16->v19->v9
56499.0000 M1853 957846 3 1859.0000 v18 v21 269 N v18->v17->v25->v21
56615.0000 M1909 962458 1 334.0000 b31 b35 294 N b31->b35
56621.0000 M1847 529579 1 2154.0000 b31 b48 264 N b31->b48
56633.0000 M1798 686132 7 3634.0000 v12 v3 239 N v12->b46->v24->b33->v28->b35->b45->v3
56669.5000 M1874 510676 3 1418.5000 b34 b45 276 N b34->b49->v26->b45
56766.0000 M1830 685145 5 2825.0000 v8 b41 252 N v8->b48->v2->b46->b33->b41
56796.5000 M1856 874110 3 2072.5000 v28 v5 265 N v28->b39->b48->v5
56832.0000 M1892 661655 1 1055.0000 b34 v22 282 N b34->v22
56853.5000 M1928 653612 1 0.5000 s63 s81 299 N s63->s81
56856.0000 M1897 777061 2 928.0000 b37 b35 284 N b37->b42->b35
56934.0000 M1905 721170 2 772.0000 v9 b36 287 N v9->b30->b36
56973.5000 M1932 590102 1 0.5000 s56 s86 299 N s56->s86
57000.5000 M1865 923432 3 2022.5000 v15 b32 266 N v15->b36->b42->b32
57099.5000 M1894 608137 4 1264.5000 v17 v7 278 N v17->b43->b42->b32->v7
57164.0000 M1881 886611 1 1716.0000 b31 v8 271 N b31->v8
57256.0000 M1942 589981 2 1.0000 s56 s69 299 N s56->s88->s69
57370.5000 M1896 830328 4 1474.5000 b31 v27 275 N b31->b35->b48->b30->v27
57451.5000 M1882 951107 2 1974.5000 v29 v0 267 N v29->b49->v0
57470.5000 M1933 808890 3 469.5000 b42 v27 292 N b42->v5->b34->v27
